Date,Open,High,Low,Close
12/21/2022,"1,013.30","1,017.50",996.6,"1,002.00"
12/20/2022,986,"1,019.80",979,"1,013.00"
12/19/2022,999.3,"1,013.40",982,987.7
12/18/2022,999.3,"1,003.35",998.1,"1,001.85"
12/16/2022,"1,015.20","1,021.20",996.8,"1,000.00"
12/15/2022,"1,039.40","1,039.40","1,010.50","1,013.20"
12/14/2022,"1,042.60","1,047.80","1,028.10","1,038.70"
12/13/2022,"1,009.00","1,056.00","1,006.00","1,038.90"
12/12/2022,"1,033.00","1,035.80","1,002.80","1,008.00"
12/11/2022,"1,036.20","1,041.70","1,027.25","1,027.60"
12/9/2022,"1,014.30","1,040.70","1,001.60","1,036.20"
12/8/2022,"1,012.80","1,021.60","1,005.60","1,014.60"
12/7/2022,996.1,"1,024.90",985.5,"1,011.50"
12/6/2022,"1,006.60","1,013.30",991.5,995.4
12/5/2022,"1,025.50","1,038.20","1,002.90","1,007.50"
12/4/2022,"1,024.45","1,031.60","1,024.10","1,031.40"
12/2/2022,"1,055.60","1,058.60","1,010.10","1,026.60"
12/1/2022,"1,045.90","1,066.80","1,037.80","1,054.90"
11/30/2022,"1,012.40","1,051.70","1,010.10","1,039.30"
11/29/2022,998.9,"1,018.50",995.4,"1,008.60"
11/28/2022,984.35,"1,013.55",978.8,"1,012.30"
11/27/2022,986.05,986.5,982.3,984.3
11/25/2022,997,"1,000.85",982.15,"1,000.80"
11/24/2022,"1,007.75","1,009.30",993.15,996.9
11/23/2022,"1,015.00","1,015.00","1,015.00","1,009.80"
11/22/2022,989.95,"1,007.60",989.35,"1,008.70"
11/21/2022,987.85,995.2,970.6,989.95
11/20/2022,986.5,988,985.7,987.8
11/18/2022,992,997.8,980.8,984.3
11/17/2022,"1,016.00","1,019.30",985,991.5
11/16/2022,"1,025.00","1,034.40","1,011.50","1,016.20"
11/15/2022,"1,029.60","1,051.50","1,017.00","1,022.40"
11/14/2022,"1,049.20","1,049.20","1,013.60","1,033.00"
11/13/2022,"1,045.75","1,045.90","1,038.90","1,043.95"
11/11/2022,"1,046.75","1,074.15","1,035.30","1,044.75"
11/10/2022,997.9,"1,058.20",995.2,"1,047.00"
11/9/2022,"1,011.90","1,024.60",991.55,998.1
11/8/2022,990.05,"1,015.80",979.2,"1,011.95"
11/7/2022,964.7,993.4,953.3,989.4
11/6/2022,968.35,968.35,956.5,957.5
11/4/2022,922,970.2,918.9,960.5
11/3/2022,935,945.8,912.6,924.1
11/2/2022,952.7,964.8,939,950.9
11/1/2022,931.4,963,930.8,950.5
10/31/2022,947.1,952.6,928.3,930.1
10/30/2022,947.85,951.95,945.4,951.15
10/28/2022,965,969.7,943,946.4
10/27/2022,959.4,974.1,948.3,967.4
10/26/2022,920.3,965.1,915.8,962.5
10/25/2022,930.1,933.4,907.6,919.7
10/24/2022,935.1,949.8,922.9,926.6
10/23/2022,936.3,949.7,935.1,941.45
10/21/2022,915.2,937.5,891.4,933.9
10/20/2022,881.5,918.9,875,915.1
10/19/2022,907.5,911.6,880.1,881.1
10/18/2022,915,925.1,902.4,907.3
10/17/2022,896.9,922.5,896.5,913.6
10/16/2022,898.25,904.45,896.85,903.65
10/14/2022,900,912.4,891.1,894.9
10/13/2022,882.9,903.1,861.9,896.4
10/12/2022,889.9,897.8,878.3,881
10/11/2022,900.6,906.2,884.1,899.1
10/10/2022,914.3,916,893.2,895.8
10/9/2022,913.55,916.25,911.4,914.7
10/7/2022,924,939.8,912.5,917.9
10/6/2022,919.5,932.2,916.9,921.8
10/5/2022,940,940,903.1,914.6
10/4/2022,900.5,941.2,899.6,933.7
10/3/2022,856.8,903.8,856.2,900.1
10/2/2022,862,862.95,859.45,861
9/30/2022,865.9,876.1,855,860.9
9/29/2022,858,868.5,843.6,861.5
9/28/2022,841.55,864.85,827.2,865.4
9/27/2022,844.1,858,838,839.7
9/26/2022,850.7,864.2,841.8,844.9
9/25/2022,851.1,858.1,845.15,857.95
9/23/2022,898.2,902.4,850.6,856.5
9/22/2022,907.8,912,891,899
9/21/2022,916.2,934.3,904.5,911.7
9/20/2022,919.1,927.3,910.9,914.5
9/19/2022,903.1,919.9,891.2,912.6
9/18/2022,905.95,909.4,903.7,908.25
9/16/2022,898.3,901.9,879.9,896.1
9/15/2022,901.9,916.8,895.5,902.2
9/14/2022,873.8,910,873.7,904.5
9/13/2022,903.5,914,873.4,883.4
9/12/2022,875.9,905.3,867.3,904.2
9/11/2022,874.5,877.1,872.45,873.75
9/9/2022,869.5,882.4,865.6,877.5
9/8/2022,855.3,874.3,848.3,866.5
9/7/2022,840,856,830,848.6
9/6/2022,818,848.5,818,836.7
9/5/2022,815.75,834.15,815.4,831.85
9/4/2022,819.2,822.05,813.5,815.45
9/2/2022,812.2,831.1,810,822.3
9/1/2022,828.2,831.2,801.2,810.1
8/31/2022,836.9,846,827,831.6
8/30/2022,857.8,857.8,834.8,836.6
8/29/2022,847.7,861.7,835.7,855.8
8/28/2022,853.5,853.65,840.5,847.75
8/26/2022,878.1,880.7,855.8,859.7
8/25/2022,872.1,882.3,869.8,878.1
8/24/2022,874.8,880.6,862.9,870.6
8/23/2022,868.9,883.7,859,877.7
8/22/2022,890,893.2,859.9,869.4
8/21/2022,885.6,889.65,885.1,885.65
8/19/2022,906.5,906.5,880,889.4
8/18/2022,921.7,928.2,905.7,905.9
8/17/2022,934.3,934.3,916,920
8/16/2022,929.5,942.1,922,932
8/15/2022,965.2,965.2,922.4,935.1
8/14/2022,964.8,965.25,960.5,960.6
8/12/2022,955,963.7,946.8,960.9
8/11/2022,944.4,975.5,944.4,960.7
8/10/2022,934.3,950.5,926.6,947.6
8/9/2022,943.9,943.9,931.6,934.2
8/8/2022,930.2,950,920,939.9
8/7/2022,929.35,930,926.8,926.8
8/5/2022,927,941.7,920.8,926.1
8/4/2022,892,928.3,892,926
8/3/2022,886,897,883.6,890.1
8/2/2022,905.9,913.5,892.5,906.4
8/1/2022,888.8,912,888.5,903.5
7/31/2022,890,890.8,884,885.7
7/29/2022,882.4,900.4,880,891.6
7/28/2022,883.5,890.7,873,878.6
7/27/2022,863.4,883.9,860.3,877.2
7/26/2022,869.6,881.4,858.5,864.4
7/25/2022,865,874.8,853.6,869.3
7/24/2022,862.8,863.9,858.9,859.5
