Date,Open,High,Low,Close
07/11/2023,"15.02","15.25","14.63","14.84"
07/10/2023,"16.08","16.21","15.04","15.07"
07/07/2023,"15.97","16.06","14.33","14.83"
07/06/2023,"14.85","17.08","14.79","15.44"
07/05/2023,"14.19","14.74","14.05","14.18"
07/04/2023,"13.85","13.85","13.47","13.57"
07/03/2023,"13.85","13.85","13.47","13.57"
06/30/2023,"13.51","13.59","12.96","13.59"
06/29/2023,"13.64","13.85","13.41","13.54"
06/28/2023,"13.90","13.96","13.36","13.43"
06/27/2023,"14.11","14.34","13.59","13.74"
06/26/2023,"14.43","14.71","13.78","14.25"
06/23/2023,"13.24","13.80","12.88","13.44"
06/22/2023,"13.88","13.98","12.73","12.91"
06/21/2023,"13.88","13.89","13.10","13.20"
06/20/2023,"14.36","14.67","13.86","13.88"
06/19/2023,"14.49","14.54","13.48","13.54"
06/16/2023,"14.49","14.54","13.48","13.54"
06/15/2023,"14.09","14.52","13.79","14.50"
06/14/2023,"14.48","14.73","13.83","13.88"
06/13/2023,"14.99","15.06","14.47","14.61"
06/12/2023,"14.44","15.02","14.32","15.01"
06/09/2023,"13.78","14.14","13.50","13.83"
06/08/2023,"14.14","14.21","13.53","13.65"
06/07/2023,"14.14","14.29","13.77","13.94"
06/06/2023,"14.91","14.97","13.95","13.96"
06/05/2023,"15.28","15.29","14.66","14.73"
06/02/2023,"15.65","15.65","14.42","14.60"
06/01/2023,"17.24","17.59","15.58","15.65"
05/31/2023,"18.04","18.40","17.12","17.94"
05/30/2023,"17.56","18.34","16.98","17.46"
05/29/2023,"19.07","19.56","17.27","17.95"
05/26/2023,"19.07","19.56","17.27","17.95"
05/25/2023,"19.54","19.95","18.70","19.14"
05/24/2023,"18.80","20.81","18.80","20.03"
05/23/2023,"17.35","19.31","17.30","18.53"
05/22/2023,"17.45","18.13","16.82","17.21"
