Date,Open,High,Low,Close
3/24/2023,"1,711.45","1,735.76","1,695.23","1,734.92"
3/23/2023,"1,733.50","1,758.91","1,706.34","1,720.29"
3/22/2023,"1,776.51","1,779.72","1,726.61","1,727.36"
3/21/2023,"1,761.87","1,788.37","1,761.87","1,777.74"
3/20/2023,"1,733.51","1,761.74","1,733.51","1,744.99"
3/17/2023,"1,765.16","1,765.16","1,720.92","1,725.89"
3/16/2023,"1,733.50","1,781.10","1,717.59","1,771.24"
3/15/2023,"1,763.72","1,763.72","1,716.67","1,745.95"
3/14/2023,"1,770.65","1,802.12","1,760.08","1,776.89"
3/13/2023,"1,755.05","1,773.53","1,722.85","1,744.30"
3/10/2023,"1,821.68","1,821.68","1,756.82","1,772.70"
3/9/2023,"1,879.22","1,883.02","1,826.29","1,826.59"
3/8/2023,"1,880.27","1,886.54","1,866.07","1,879.48"
3/7/2023,"1,899.24","1,902.11","1,875.80","1,878.72"
3/6/2023,"1,928.08","1,928.70","1,892.46","1,899.76"
3/3/2023,"1,906.46","1,931.72","1,901.98","1,928.26"
3/2/2023,"1,888.43","1,905.35","1,877.58","1,902.66"
3/1/2023,"1,896.14","1,904.44","1,888.73","1,898.43"
2/28/2023,"1,896.70","1,913.18","1,896.44","1,896.99"
2/27/2023,"1,902.00","1,914.60","1,891.89","1,896.27"
2/24/2023,"1,891.38","1,891.62","1,875.81","1,890.49"
2/23/2023,"1,902.72","1,915.31","1,884.31","1,908.09"
2/22/2023,"1,890.83","1,904.48","1,885.11","1,894.68"
2/21/2023,"1,937.05","1,937.05","1,888.22","1,888.22"
2/17/2023,"1,943.64","1,947.85","1,928.39","1,946.36"
2/16/2023,"1,946.05","1,962.46","1,933.14","1,942.21"
2/15/2023,"1,929.73","1,960.97","1,924.91","1,960.97"
2/14/2023,"1,933.90","1,951.98","1,920.50","1,939.91"
2/13/2023,"1,919.89","1,942.70","1,913.60","1,941.14"
2/10/2023,"1,910.66","1,920.85","1,903.72","1,918.81"
2/9/2023,"1,954.88","1,963.85","1,912.24","1,915.34"
2/8/2023,"1,964.89","1,968.92","1,940.29","1,942.60"
2/7/2023,"1,952.65","1,975.83","1,936.33","1,972.61"
2/6/2023,"1,976.09","1,976.09","1,952.19","1,957.72"
2/3/2023,"1,989.12","2,005.55","1,976.06","1,985.53"
2/2/2023,"1,968.03","2,007.31","1,968.03","2,001.22"
2/1/2023,"1,929.47","1,976.87","1,921.52","1,960.81"
1/31/2023,"1,888.83","1,931.95","1,888.83","1,931.95"
